ID Cliente,Nome Cliente,Distância (km),Tipo Entrega,Tipo Pagamento,Data e Horário do Pedido,Pedido,Valor Total (R$),Quantidade de Itens,Tem Pizza,Tem Bebida
84,Cliente_84,7.48,Entrega Rápida,Dinheiro,2024-12-17 19:34:00,Refrigerante Lata,5.0,1,0,1
188,Cliente_188,9.76,Retirada,Cartão Débito,2024-06-26 19:21:00,"Milho com Bacon, Chocolate, Frango com Catupiry, Strogonoff de Frango",113.0,4,1,0
112,Cliente_112,1.88,Entrega Padrão,Cartão Crédito,2024-03-18 21:05:00,,0.0,0,0,0
77,Cliente_77,1.14,Entrega Padrão,Dinheiro,2024-12-15 23:19:00,"Frango com Catupiry, Romeu e Julieta, Quatro Queijos, Português, Camarão, Cerveja Lata, Refrigerante 2L",162.5,7,1,1
117,Cliente_117,5.4,Entrega Padrão,Dinheiro,2024-06-18 21:15:00,"Napolitana, Português, Cerveja Long Neck, Cerveja Lata, Cerveja Lata",79.5,5,1,1
26,Cliente_26,5.1,Entrega Rápida,Dinheiro,2024-11-16 18:53:00,"Palmito, Banana com Canela, Margarida",77.5,3,1,0
36,Cliente_36,1.86,Entrega Padrão,Cartão Débito,2024-10-04 19:57:00,"Calabresa, Abacaxi, Milho com Bacon, Pepperoni, Refrigerante Lata, Cerveja Lata, Cerveja Lata",129.0,7,1,1
125,Cliente_125,0.57,Entrega Padrão,PIX,2024-03-07 19:10:00,"Pepperoni, Milho com Bacon, Refrigerante Lata, Refrigerante 2L",74.5,4,1,1
31,Cliente_31,10.15,Retirada,Cartão Débito,2024-08-20 18:44:00,"Milho com Bacon, Brócolis com Bacon",58.5,2,1,0
114,Cliente_114,6.13,Entrega Rápida,Cartão Crédito,2024-10-16 20:12:00,"Napolitana, Alho e Óleo, Palmito, Carne Seca",115.0,4,1,0
172,Cliente_172,5.32,Retirada,Dinheiro,2024-05-03 21:28:00,"Palmito, Strogonoff de Carne, Carne Seca, Abacaxi, Cerveja Long Neck",131.5,5,1,1
116,Cliente_116,10.99,Entrega Padrão,Cartão Débito,2024-01-03 23:44:00,"Pesto, Camarão, Banana com Canela, Margarida, Refrigerante Lata, Cerveja Long Neck",127.5,6,1,1
17,Cliente_17,14.03,Entrega Padrão,Cartão Débito,2024-01-08 19:23:00,"Camarão, Chocolate com Morango, Calabresa, Strogonoff de Carne, Quatro Queijos, Refrigerante Lata, Cerveja Lata",161.5,7,1,1
27,Cliente_27,12.11,Retirada,PIX,2024-05-01 19:14:00,"Cerveja Lata, Cerveja Lata, Cerveja Long Neck",26.0,3,0,1
175,Cliente_175,2.11,Retirada,Cartão Crédito,2024-10-30 20:59:00,"Frango com Catupiry, Pesto, Calabresa, Chocolate com Morango, Mexicana, Cerveja Lata",149.0,6,1,1
70,Cliente_70,7.21,Entrega Rápida,Cartão Débito,2024-06-17 19:50:00,"Strogonoff de Frango, Lombo com Catupiry, Pesto, Quatro Queijos, Alho e Óleo, Cerveja Long Neck, Cerveja Long Neck",169.0,7,1,1
23,Cliente_23,2.2,Entrega Rápida,Cartão Crédito,2024-01-21 18:48:00,"Palmito, Quatro Queijos, Refrigerante Lata",63.5,3,1,1
106,Cliente_106,2.28,Entrega Rápida,Dinheiro,2024-08-16 21:45:00,"Napolitana, Mexicana, Português, Refrigerante 2L, Cerveja Long Neck",107.5,5,1,1
178,Cliente_178,1.81,Retirada,Dinheiro,2024-05-24 22:31:00,"Mussarela, Camarão",85.0,2,1,0
169,Cliente_169,2.49,Entrega Rápida,Dinheiro,2024-10-04 22:18:00,"Carne Seca, Banana com Canela, Carne Seca, Sorvete, Refrigerante Lata",120.5,5,1,1
122,Cliente_122,10.66,Retirada,Cartão Débito,2024-02-13 20:14:00,"Romeu e Julieta, Abacaxi, Pesto, Cerveja Long Neck, Cerveja Long Neck",98.0,5,1,1
120,Cliente_120,6.37,Entrega Padrão,PIX,2024-03-15 19:36:00,Refrigerante Lata,5.0,1,0,1
76,Cliente_76,0.51,Entrega Rápida,PIX,2024-07-03 20:30:00,"Palmito, Abacaxi, Calabresa, Português, Vegetariana, Cerveja Lata",142.0,6,1,1
78,Cliente_78,0.99,Entrega Padrão,PIX,2024-09-08 19:28:00,"Lombo com Catupiry, Pepperoni, Mexicana, Brócolis com Bacon, Pepperoni",154.0,5,1,0
104,Cliente_104,10.22,Retirada,PIX,2024-05-31 18:32:00,"Brócolis com Bacon, Palmito, Banana com Canela, Cerveja Long Neck, Refrigerante 2L, Cerveja Long Neck",115.0,6,1,1
186,Cliente_186,5.65,Retirada,PIX,2024-06-30 21:36:00,"Bacon, Strogonoff de Carne, Bacon, Cerveja Lata, Refrigerante 2L, Cerveja Lata",114.0,6,1,1
145,Cliente_145,14.05,Entrega Padrão,PIX,2024-01-28 19:43:00,"Calabresa, Vegetariana, Margarida, Cerveja Lata, Cerveja Long Neck, Cerveja Lata",107.0,6,1,1
11,Cliente_11,1.5,Entrega Padrão,Dinheiro,2024-04-24 18:39:00,,0.0,0,0,0
155,Cliente_155,11.7,Retirada,Cartão Crédito,2024-08-13 22:38:00,"Milho com Bacon, Chocolate com Morango, Refrigerante Lata",58.5,3,1,1
36,Cliente_36,10.34,Retirada,PIX,2024-08-11 23:01:00,"Calabresa, Banana com Canela, Lombo com Catupiry, Lombo com Catupiry, Brócolis com Bacon",139.0,5,1,0
190,Cliente_190,14.19,Entrega Padrão,Cartão Débito,2024-08-01 18:07:00,"Chocolate, Romeu e Julieta, Catupiry, Camarão, Refrigerante Lata, Cerveja Long Neck",127.0,6,1,1
25,Cliente_25,1.75,Entrega Rápida,Cartão Débito,2024-03-09 23:19:00,"Atum, Chocolate, Strogonoff de Frango, Napolitana, Strogonoff de Frango",140.5,5,1,0
162,Cliente_162,6.14,Retirada,Dinheiro,2024-06-23 23:26:00,"Refrigerante Lata, Cerveja Lata, Cerveja Long Neck",24.0,3,0,1
77,Cliente_77,7.97,Retirada,Cartão Crédito,2024-07-12 22:43:00,"Pesto, Carne Seca, Mexicana, Frango com Catupiry, Refrigerante Lata, Cerveja Long Neck, Refrigerante 2L",150.5,7,1,1
161,Cliente_161,4.18,Retirada,Cartão Crédito,2024-05-03 20:08:00,"Prestígio, Camarão",59.5,2,1,0
18,Cliente_18,11.83,Entrega Padrão,Cartão Crédito,2024-02-23 20:34:00,"Milho com Bacon, Refrigerante Lata",33.5,2,1,1
176,Cliente_176,8.27,Retirada,PIX,2024-07-24 22:18:00,"Bacon, Cerveja Lata, Refrigerante Lata",40.5,3,1,1
2,Cliente_2,14.75,Retirada,Cartão Débito,2024-12-30 21:55:00,"Palmito, Camarão, Cerveja Lata, Cerveja Long Neck",83.5,4,1,1
15,Cliente_15,1.3,Entrega Padrão,Dinheiro,2024-11-08 20:31:00,Alho e Óleo,26.0,1,1,0
2,Cliente_2,5.87,Retirada,Cartão Débito,2024-03-09 21:20:00,"Bacon, Mexicana, Palmito, Pepperoni",121.0,4,1,0
40,Cliente_40,7.13,Entrega Padrão,Cartão Crédito,2024-09-27 19:30:00,"Pepperoni, Vegetariana, Cerveja Lata",65.0,3,1,1
128,Cliente_128,9.32,Retirada,PIX,2024-11-18 19:16:00,"Napolitana, Strogonoff de Carne, Refrigerante Lata",63.5,3,1,1
141,Cliente_141,2.58,Entrega Rápida,Dinheiro,2024-09-08 21:50:00,"Romeu e Julieta, Palmito, Chocolate, Palmito, Abacaxi, Refrigerante 2L, Refrigerante Lata",142.5,7,1,1
86,Cliente_86,11.0,Retirada,Cartão Crédito,2024-12-28 19:08:00,"Milho com Bacon, Cerveja Lata",35.5,2,1,1
100,Cliente_100,2.01,Entrega Rápida,Cartão Crédito,2024-09-16 19:18:00,"Sorvete, Chocolate, Bacon, Cerveja Long Neck",88.5,4,1,1
186,Cliente_186,12.38,Entrega Padrão,PIX,2024-08-31 23:27:00,"Catupiry, Sorvete, Mussarela, Catupiry, Strogonoff de Frango, Refrigerante Lata, Refrigerante Lata",177.5,7,1,1
20,Cliente_20,3.17,Entrega Padrão,Cartão Crédito,2024-10-21 21:04:00,"Brócolis com Bacon, Alho e Óleo, Chocolate, Quatro Queijos",107.0,4,1,0
193,Cliente_193,1.11,Entrega Padrão,Dinheiro,2024-02-08 20:00:00,"Mexicana, Cerveja Long Neck",44.0,2,1,1
70,Cliente_70,8.99,Entrega Padrão,PIX,2024-11-12 22:22:00,"Brócolis com Bacon, Chocolate com Morango, Refrigerante Lata",60.0,3,1,1
164,Cliente_164,8.04,Entrega Rápida,PIX,2024-05-14 19:07:00,"Carne Seca, Refrigerante Lata",39.0,2,1,1
166,Cliente_166,12.87,Entrega Padrão,Dinheiro,2024-08-07 20:42:00,"Frango com Catupiry, Vegetariana, Cerveja Lata",64.0,3,1,1
156,Cliente_156,5.16,Retirada,Cartão Crédito,2024-05-31 20:29:00,"Milho com Bacon, Sorvete, Refrigerante 2L, Refrigerante 2L, Refrigerante Lata",79.5,5,1,1
43,Cliente_43,2.28,Entrega Rápida,Dinheiro,2024-09-30 20:53:00,"Strogonoff de Frango, Português, Atum, Alho e Óleo",114.5,4,1,0
161,Cliente_161,14.0,Entrega Rápida,Cartão Débito,2024-01-29 20:10:00,"Romeu e Julieta, Cerveja Lata, Cerveja Long Neck, Cerveja Lata",49.5,4,1,1
28,Cliente_28,4.95,Retirada,Cartão Crédito,2024-03-19 21:42:00,"Quatro Queijos, Refrigerante Lata, Refrigerante 2L, Refrigerante Lata",49.0,4,1,1
188,Cliente_188,9.75,Entrega Rápida,PIX,2024-05-16 22:52:00,"Quatro Queijos, Mexicana, Quatro Queijos, Catupiry",119.5,4,1,0
16,Cliente_16,7.9,Entrega Rápida,Cartão Débito,2024-04-10 20:06:00,"Frango com Catupiry, Catupiry, Português, Cerveja Long Neck",99.5,4,1,1
168,Cliente_168,13.46,Retirada,Dinheiro,2024-07-14 19:38:00,"Milho com Bacon, Atum, Refrigerante 2L, Cerveja Long Neck, Cerveja Long Neck",90.5,5,1,1
117,Cliente_117,11.98,Entrega Rápida,PIX,2024-04-09 21:39:00,"Lombo com Catupiry, Quatro Queijos",59.0,2,1,0
156,Cliente_156,3.03,Entrega Padrão,Cartão Débito,2024-03-26 23:13:00,"Frango com Catupiry, Margarida, Camarão, Vegetariana",118.5,4,1,0
183,Cliente_183,11.5,Entrega Padrão,PIX,2024-10-12 18:23:00,"Calabresa, Strogonoff de Carne, Pesto, Prestígio, Milho com Bacon, Cerveja Lata, Refrigerante 2L, Refrigerante Lata",163.0,8,1,1
1,Cliente_1,8.08,Entrega Padrão,PIX,2024-01-06 19:06:00,"Sorvete, Lombo com Catupiry, Refrigerante 2L, Cerveja Long Neck",78.0,4,1,1
110,Cliente_110,7.79,Retirada,Cartão Débito,2024-02-15 19:27:00,"Abacaxi, Banana com Canela, Abacaxi, Atum, Cerveja Long Neck, Refrigerante 2L, Cerveja Long Neck",129.5,7,1,1
167,Cliente_167,4.16,Retirada,Cartão Débito,2024-03-11 22:52:00,Português,28.0,1,1,0
96,Cliente_96,0.62,Entrega Rápida,Dinheiro,2024-02-08 23:58:00,"Milho com Bacon, Brócolis com Bacon, Pesto, Chocolate com Morango, Catupiry, Refrigerante Lata",145.5,6,1,1
75,Cliente_75,3.72,Retirada,Cartão Crédito,2024-11-03 18:38:00,"Sorvete, Refrigerante 2L",36.0,2,1,1
73,Cliente_73,5.5,Entrega Padrão,Cartão Débito,2024-07-21 21:44:00,"Banana com Canela, Pepperoni, Bacon, Sorvete, Refrigerante 2L, Refrigerante 2L, Cerveja Lata",134.0,7,1,1
33,Cliente_33,11.24,Entrega Rápida,Dinheiro,2024-09-07 23:20:00,"Sorvete, Português, Atum, Mussarela, Cerveja Lata",139.0,5,1,1
162,Cliente_162,8.17,Entrega Padrão,Cartão Crédito,2024-09-30 19:53:00,"Mussarela, Refrigerante 2L, Refrigerante Lata, Refrigerante Lata",70.0,4,1,1
168,Cliente_168,14.49,Entrega Padrão,PIX,2024-05-09 18:51:00,"Calabresa, Frango com Catupiry, Prestígio, Carne Seca, Margarida, Refrigerante Lata, Refrigerante 2L, Refrigerante 2L",167.5,8,1,1
40,Cliente_40,1.87,Retirada,PIX,2024-05-03 18:44:00,"Strogonoff de Frango, Bacon, Frango com Catupiry, Catupiry",120.5,4,1,0
135,Cliente_135,3.21,Retirada,PIX,2024-08-01 20:27:00,"Refrigerante 2L, Cerveja Lata, Cerveja Lata",24.0,3,0,1
90,Cliente_90,6.72,Entrega Rápida,Dinheiro,2024-06-27 18:59:00,,0.0,0,0,0
27,Cliente_27,5.53,Entrega Rápida,PIX,2024-08-14 20:57:00,"Cerveja Lata, Cerveja Lata",14.0,2,0,1
46,Cliente_46,12.4,Retirada,PIX,2024-08-30 19:34:00,"Vegetariana, Cerveja Long Neck, Refrigerante 2L, Refrigerante Lata",54.0,4,1,1
164,Cliente_164,10.02,Entrega Padrão,Dinheiro,2024-12-16 20:47:00,"Quatro Queijos, Catupiry, Mussarela, Alho e Óleo",134.5,4,1,0
29,Cliente_29,9.91,Entrega Padrão,Cartão Débito,2024-09-16 20:24:00,"Atum, Mexicana, Mussarela, Mexicana, Cerveja Long Neck, Refrigerante 2L",164.0,6,1,1
91,Cliente_91,8.91,Entrega Padrão,Cartão Débito,2024-10-15 20:44:00,Milho com Bacon,28.5,1,1,0
101,Cliente_101,12.83,Retirada,Cartão Débito,2024-02-10 19:28:00,Atum,28.0,1,1,0
119,Cliente_119,13.82,Retirada,Cartão Crédito,2024-01-13 21:07:00,"Chocolate, Brócolis com Bacon, Refrigerante 2L, Refrigerante Lata",67.0,4,1,1
180,Cliente_180,13.33,Retirada,Cartão Débito,2024-09-03 23:59:00,"Alho e Óleo, Alho e Óleo, Português, Milho com Bacon, Brócolis com Bacon",138.5,5,1,0
134,Cliente_134,14.75,Entrega Rápida,Cartão Crédito,2024-05-04 21:32:00,"Refrigerante Lata, Cerveja Long Neck, Cerveja Long Neck",29.0,3,0,1
182,Cliente_182,12.16,Entrega Rápida,Dinheiro,2024-12-25 18:40:00,"Strogonoff de Carne, Abacaxi, Pepperoni, Cerveja Long Neck, Refrigerante Lata",104.0,5,1,1
34,Cliente_34,2.09,Entrega Rápida,PIX,2024-08-15 19:59:00,"Frango com Catupiry, Refrigerante 2L, Cerveja Long Neck",52.0,3,1,1
24,Cliente_24,12.44,Entrega Padrão,Cartão Crédito,2024-09-16 20:26:00,"Strogonoff de Frango, Carne Seca, Refrigerante 2L",76.5,3,1,1
52,Cliente_52,14.15,Retirada,Cartão Crédito,2024-04-02 18:44:00,"Carne Seca, Mexicana, Alho e Óleo, Palmito, Strogonoff de Frango",154.0,5,1,0
131,Cliente_131,4.45,Retirada,Dinheiro,2024-08-19 22:06:00,"Mussarela, Mexicana, Alho e Óleo, Mussarela, Cerveja Long Neck",170.0,5,1,1
155,Cliente_155,2.35,Entrega Padrão,Cartão Crédito,2024-05-16 20:48:00,"Mussarela, Napolitana, Cerveja Lata",82.5,3,1,1
64,Cliente_64,7.46,Retirada,Cartão Débito,2024-07-29 18:18:00,"Português, Abacaxi, Refrigerante 2L",61.0,3,1,1
71,Cliente_71,13.36,Entrega Rápida,Cartão Crédito,2024-10-14 21:48:00,Cerveja Long Neck,12.0,1,0,1
154,Cliente_154,14.49,Retirada,Cartão Débito,2024-07-22 19:23:00,"Carne Seca, Vegetariana, Calabresa, Mussarela, Atum, Cerveja Lata, Cerveja Long Neck, Cerveja Long Neck",197.5,8,1,1
19,Cliente_19,7.77,Entrega Rápida,Cartão Débito,2024-09-25 18:50:00,"Lombo com Catupiry, Strogonoff de Frango, Margarida, Português, Banana com Canela, Refrigerante Lata",143.5,6,1,1
200,Cliente_200,14.18,Retirada,Cartão Débito,2024-03-31 20:27:00,"Margarida, Catupiry, Pesto, Milho com Bacon, Cerveja Long Neck",124.0,5,1,1
35,Cliente_35,10.17,Entrega Padrão,PIX,2024-08-19 21:24:00,,0.0,0,0,0
71,Cliente_71,9.14,Entrega Padrão,PIX,2024-07-19 23:32:00,"Romeu e Julieta, Milho com Bacon, Strogonoff de Carne, Refrigerante 2L, Cerveja Lata, Refrigerante Lata",107.0,6,1,1
44,Cliente_44,11.05,Retirada,Cartão Débito,2024-01-06 19:10:00,"Quatro Queijos, Chocolate, Pepperoni, Refrigerante 2L",92.0,4,1,1
55,Cliente_55,4.09,Entrega Rápida,Cartão Débito,2024-07-12 21:52:00,"Frango com Catupiry, Cerveja Lata, Cerveja Long Neck",49.0,3,1,1
109,Cliente_109,11.34,Entrega Rápida,PIX,2024-07-21 20:14:00,"Mussarela, Vegetariana, Refrigerante 2L, Refrigerante Lata, Refrigerante 2L",102.0,5,1,1
151,Cliente_151,9.65,Entrega Padrão,Dinheiro,2024-12-22 22:46:00,"Margarida, Refrigerante Lata",31.5,2,1,1
91,Cliente_91,12.64,Entrega Padrão,PIX,2024-02-22 18:19:00,"Prestígio, Sorvete, Carne Seca, Refrigerante 2L, Refrigerante 2L, Cerveja Long Neck",116.5,6,1,1
32,Cliente_32,2.82,Retirada,Cartão Crédito,2024-06-28 23:21:00,"Cerveja Lata, Cerveja Long Neck, Refrigerante Lata",24.0,3,0,1
62,Cliente_62,1.56,Retirada,Cartão Débito,2024-05-12 19:07:00,"Strogonoff de Carne, Mexicana, Abacaxi, Cerveja Long Neck",100.0,4,1,1
76,Cliente_76,7.09,Retirada,Cartão Crédito,2024-12-05 19:22:00,"Brócolis com Bacon, Frango com Catupiry, Palmito, Lombo com Catupiry, Carne Seca, Cerveja Long Neck, Refrigerante Lata, Cerveja Long Neck",182.5,8,1,1
100,Cliente_100,13.95,Retirada,Cartão Débito,2024-02-05 19:41:00,"Pepperoni, Cerveja Lata, Cerveja Lata",45.0,3,1,1
41,Cliente_41,12.3,Retirada,Dinheiro,2024-06-29 21:11:00,"Napolitana, Atum, Romeu e Julieta, Alho e Óleo, Cerveja Lata, Refrigerante Lata, Refrigerante Lata",120.0,7,1,1
74,Cliente_74,9.62,Retirada,Cartão Débito,2024-05-14 22:08:00,"Strogonoff de Frango, Frango com Catupiry, Refrigerante Lata, Refrigerante 2L, Refrigerante 2L",87.5,5,1,1
86,Cliente_86,4.58,Entrega Padrão,Cartão Débito,2024-08-20 20:53:00,"Mussarela, Strogonoff de Carne, Romeu e Julieta, Bacon, Quatro Queijos, Refrigerante 2L, Refrigerante 2L",184.0,7,1,1
30,Cliente_30,10.6,Entrega Rápida,Cartão Débito,2024-05-05 22:03:00,"Pepperoni, Strogonoff de Carne, Pepperoni, Pesto, Quatro Queijos, Cerveja Long Neck, Cerveja Long Neck",175.5,7,1,1
160,Cliente_160,1.82,Retirada,Cartão Crédito,2024-02-25 20:26:00,"Cerveja Lata, Cerveja Long Neck",19.0,2,0,1
28,Cliente_28,12.43,Entrega Padrão,Cartão Crédito,2024-05-04 22:37:00,"Chocolate com Morango, Chocolate com Morango, Palmito",79.5,3,1,0
58,Cliente_58,13.45,Retirada,Cartão Débito,2024-06-04 18:32:00,"Atum, Brócolis com Bacon, Camarão, Atum, Abacaxi",144.0,5,1,0
17,Cliente_17,13.62,Retirada,Cartão Crédito,2024-10-06 19:43:00,"Alho e Óleo, Strogonoff de Frango, Frango com Catupiry, Sorvete, Carne Seca, Refrigerante Lata",153.5,6,1,1
181,Cliente_181,12.73,Retirada,PIX,2024-06-18 21:40:00,"Milho com Bacon, Abacaxi, Lombo com Catupiry, Abacaxi, Lombo com Catupiry, Cerveja Lata, Refrigerante 2L, Refrigerante Lata",156.5,8,1,1
8,Cliente_8,6.57,Entrega Padrão,PIX,2024-09-16 19:55:00,"Camarão, Bacon, Pesto, Carne Seca",125.0,4,1,0
177,Cliente_177,2.91,Retirada,Cartão Crédito,2024-04-13 18:04:00,"Refrigerante 2L, Refrigerante 2L, Refrigerante 2L",30.0,3,0,1
27,Cliente_27,8.11,Retirada,PIX,2024-11-24 22:05:00,"Cerveja Lata, Cerveja Lata, Cerveja Lata",21.0,3,0,1
9,Cliente_9,0.94,Entrega Padrão,Cartão Débito,2024-07-15 23:04:00,"Calabresa, Refrigerante Lata, Cerveja Long Neck",44.5,3,1,1
110,Cliente_110,5.53,Entrega Rápida,Cartão Débito,2024-01-14 23:01:00,"Calabresa, Vegetariana, Banana com Canela, Milho com Bacon, Quatro Queijos, Refrigerante Lata, Cerveja Lata, Refrigerante Lata",150.5,8,1,1
180,Cliente_180,3.0,Retirada,PIX,2024-08-27 20:41:00,"Brócolis com Bacon, Brócolis com Bacon, Refrigerante Lata, Cerveja Long Neck",77.0,4,1,1
17,Cliente_17,6.78,Entrega Padrão,Cartão Débito,2024-03-16 18:30:00,"Frango com Catupiry, Strogonoff de Carne",63.0,2,1,0
140,Cliente_140,9.69,Entrega Padrão,PIX,2024-07-09 18:13:00,"Quatro Queijos, Strogonoff de Carne, Strogonoff de Carne, Strogonoff de Carne, Brócolis com Bacon, Refrigerante Lata, Refrigerante 2L, Cerveja Lata",180.0,8,1,1
164,Cliente_164,14.3,Entrega Padrão,PIX,2024-11-02 21:59:00,"Prestígio, Brócolis com Bacon, Mussarela, Napolitana",130.0,4,1,0
125,Cliente_125,6.32,Entrega Rápida,Cartão Crédito,2024-07-19 19:25:00,"Prestígio, Mussarela, Cerveja Long Neck, Cerveja Long Neck, Cerveja Long Neck",110.5,5,1,1
43,Cliente_43,12.55,Retirada,Cartão Crédito,2024-01-31 18:21:00,"Quatro Queijos, Quatro Queijos, Quatro Queijos, Romeu e Julieta, Milho com Bacon, Cerveja Lata",146.0,6,1,1
115,Cliente_115,12.57,Entrega Rápida,Cartão Débito,2024-10-01 22:15:00,"Romeu e Julieta, Bacon, Mexicana, Cerveja Long Neck, Cerveja Long Neck, Cerveja Lata",115.0,6,1,1
135,Cliente_135,12.15,Retirada,Dinheiro,2024-02-12 22:30:00,"Refrigerante Lata, Cerveja Long Neck, Cerveja Long Neck",29.0,3,0,1
137,Cliente_137,7.25,Entrega Rápida,Cartão Crédito,2024-04-07 18:20:00,"Bacon, Vegetariana, Cerveja Long Neck, Refrigerante 2L, Refrigerante 2L",87.5,5,1,1
16,Cliente_16,7.52,Entrega Padrão,PIX,2024-06-30 20:39:00,"Cerveja Lata, Cerveja Long Neck, Refrigerante Lata",24.0,3,0,1
85,Cliente_85,5.36,Entrega Rápida,Cartão Débito,2024-11-30 22:08:00,"Sorvete, Chocolate, Cerveja Long Neck, Cerveja Lata, Refrigerante Lata",72.0,5,1,1
45,Cliente_45,8.93,Entrega Rápida,Cartão Débito,2024-11-14 20:42:00,"Atum, Cerveja Long Neck, Cerveja Lata, Cerveja Lata",54.0,4,1,1
161,Cliente_161,9.27,Retirada,PIX,2024-02-21 21:34:00,"Strogonoff de Carne, Cerveja Lata, Refrigerante 2L, Cerveja Lata",57.0,4,1,1
127,Cliente_127,10.76,Retirada,Dinheiro,2024-07-23 19:55:00,"Atum, Calabresa, Palmito, Abacaxi, Banana com Canela, Cerveja Lata",136.5,6,1,1
176,Cliente_176,2.03,Entrega Rápida,Cartão Crédito,2024-10-27 22:59:00,"Refrigerante Lata, Cerveja Lata, Cerveja Lata",19.0,3,0,1
155,Cliente_155,4.55,Entrega Rápida,Dinheiro,2024-02-03 19:30:00,"Pesto, Pesto, Sorvete, Catupiry, Cerveja Long Neck, Refrigerante 2L, Cerveja Long Neck",144.5,7,1,1
181,Cliente_181,3.9,Retirada,Dinheiro,2024-01-03 19:10:00,"Refrigerante Lata, Refrigerante 2L",15.0,2,0,1
91,Cliente_91,12.75,Entrega Padrão,PIX,2024-07-01 23:54:00,"Strogonoff de Carne, Atum, Carne Seca, Refrigerante Lata, Cerveja Long Neck, Cerveja Long Neck",124.0,6,1,1
177,Cliente_177,4.46,Entrega Rápida,PIX,2024-11-22 23:12:00,"Strogonoff de Frango, Alho e Óleo, Cerveja Long Neck, Refrigerante Lata, Cerveja Long Neck",87.5,5,1,1
150,Cliente_150,9.76,Entrega Rápida,Cartão Débito,2024-07-04 21:32:00,,0.0,0,0,0
93,Cliente_93,13.36,Retirada,Dinheiro,2024-11-21 18:19:00,"Refrigerante Lata, Refrigerante 2L",15.0,2,0,1
59,Cliente_59,0.96,Entrega Rápida,PIX,2024-03-18 18:25:00,"Abacaxi, Lombo com Catupiry",53.0,2,1,0
37,Cliente_37,2.55,Retirada,Cartão Débito,2024-08-27 19:01:00,"Strogonoff de Carne, Frango com Catupiry, Quatro Queijos, Refrigerante Lata, Cerveja Lata, Refrigerante 2L",114.0,6,1,1
163,Cliente_163,5.53,Entrega Rápida,PIX,2024-08-30 18:40:00,"Milho com Bacon, Vegetariana, Catupiry, Cerveja Long Neck",97.0,4,1,1
157,Cliente_157,2.07,Retirada,Cartão Débito,2024-12-22 21:10:00,"Catupiry, Abacaxi, Strogonoff de Frango, Cerveja Long Neck, Cerveja Long Neck",109.0,5,1,1
143,Cliente_143,14.22,Entrega Rápida,Cartão Crédito,2024-05-01 19:34:00,Cerveja Lata,7.0,1,0,1
133,Cliente_133,11.68,Entrega Padrão,Cartão Crédito,2024-07-24 19:00:00,"Frango com Catupiry, Carne Seca, Refrigerante Lata, Refrigerante Lata, Refrigerante 2L",84.0,5,1,1
52,Cliente_52,4.07,Retirada,Dinheiro,2024-10-16 21:18:00,"Palmito, Brócolis com Bacon, Abacaxi, Cerveja Lata",89.5,4,1,1
41,Cliente_41,8.12,Entrega Rápida,Cartão Crédito,2024-05-11 22:21:00,"Chocolate com Morango, Banana com Canela, Pepperoni, Alho e Óleo, Strogonoff de Frango, Cerveja Lata, Refrigerante Lata, Refrigerante 2L",158.0,8,1,1
146,Cliente_146,10.43,Entrega Padrão,PIX,2024-06-17 20:05:00,"Banana com Canela, Vegetariana, Mexicana, Atum, Cerveja Lata, Refrigerante Lata",120.5,6,1,1
49,Cliente_49,12.25,Entrega Rápida,Dinheiro,2024-04-09 18:47:00,"Pesto, Calabresa, Mexicana, Banana com Canela, Atum",136.5,5,1,0
34,Cliente_34,0.55,Entrega Padrão,Dinheiro,2024-06-22 19:32:00,"Pesto, Carne Seca, Napolitana, Alho e Óleo, Cerveja Lata, Cerveja Long Neck",132.0,6,1,1
11,Cliente_11,7.55,Retirada,PIX,2024-01-10 18:32:00,"Banana com Canela, Brócolis com Bacon",51.5,2,1,0
69,Cliente_69,13.93,Entrega Rápida,Dinheiro,2024-02-08 22:20:00,"Português, Napolitana, Napolitana, Prestígio, Refrigerante 2L, Cerveja Long Neck, Refrigerante 2L",135.5,7,1,1
148,Cliente_148,1.18,Retirada,Dinheiro,2024-06-09 22:11:00,"Pesto, Abacaxi, Camarão, Português, Português, Refrigerante 2L, Cerveja Long Neck",163.5,7,1,1
133,Cliente_133,4.23,Retirada,Cartão Crédito,2024-10-12 22:17:00,"Refrigerante Lata, Refrigerante 2L",15.0,2,0,1
64,Cliente_64,6.48,Entrega Rápida,Cartão Débito,2024-09-16 22:17:00,"Cerveja Long Neck, Refrigerante 2L",22.0,2,0,1
179,Cliente_179,4.26,Entrega Padrão,PIX,2024-05-06 23:30:00,"Margarida, Quatro Queijos, Refrigerante 2L, Cerveja Long Neck",77.5,4,1,1
56,Cliente_56,5.98,Entrega Padrão,Cartão Crédito,2024-10-01 20:57:00,"Bacon, Vegetariana, Refrigerante 2L, Refrigerante 2L",75.5,4,1,1
182,Cliente_182,1.4,Entrega Rápida,Dinheiro,2024-01-28 19:10:00,"Lombo com Catupiry, Mussarela, Chocolate com Morango, Pesto, Refrigerante 2L",142.5,5,1,1
23,Cliente_23,4.53,Entrega Rápida,Cartão Crédito,2024-10-10 18:53:00,"Napolitana, Português, Pepperoni, Frango com Catupiry, Mexicana, Cerveja Long Neck",158.5,6,1,1
49,Cliente_49,10.06,Retirada,Cartão Débito,2024-04-27 21:33:00,"Atum, Cerveja Long Neck",40.0,2,1,1
